user_id,name,email,age,gender,city,state,registration_date,loyalty_tier,is_prime
USR00250,Parth Kamdar,lsathe@example.com,50,Male,Lucknow,Punjab,2024-11-18,Bronze,False
USR00251,Laban Borde,suleayushman@example.org,47,Other,Mumbai,Uttar Pradesh,2024-02-28,Bronze,False
USR00252,Amruta Verma,memonpushti@example.org,43,Female,Delhi,Maharashtra,2026-03-05,Platinum,False
USR00253,Ekani Khosla,lbuch@example.org,22,Male,Hyderabad,Telangana,2024-09-15,Silver,True
USR00254,Amara Pant,mason21@example.com,26,Female,Lucknow,Gujarat,2023-06-26,Gold,False
USR00255,Upasna Balakrishnan,qsachdeva@example.org,56,Other,Kolkata,Nagaland,2023-09-06,Platinum,False
USR00256,Vrinda Raghavan,upasnachatterjee@example.com,24,Other,Delhi,Uttar Pradesh,2025-09-01,Silver,False
USR00257,Matthew Tata,kala51@example.com,46,Male,Pune,West Bengal,2024-05-31,Gold,False
USR00258,Sneha Buch,wvenkatesh@example.com,43,Female,Delhi,Nagaland,2023-09-13,Gold,False
USR00259,Sanya Bal,msahota@example.net,38,Other,Kolkata,Bihar,2024-02-25,Gold,True
USR00260,Daniel Shanker,azaanramesh@example.org,61,Female,Delhi,Meghalaya,2023-12-28,Bronze,True
USR00261,Mohammed Bhasin,asarraf@example.com,23,Female,Delhi,Madhya Pradesh,2025-02-13,Gold,True
USR00262,Gautami Bhatia,wasonlaban@example.org,53,Male,Lucknow,Nagaland,2024-05-14,Gold,True
USR00263,Upasna Desai,tkibe@example.org,44,Female,Pune,West Bengal,2024-06-07,Bronze,False
USR00264,Radhika Mangal,raghav79@example.org,56,Female,Hyderabad,Kerala,2025-09-23,Bronze,True
USR00265,Bina Tara,charita69@example.net,27,Other,Ahmedabad,Manipur,2024-02-02,Silver,True
USR00266,Samarth Sundaram,mistrynikita@example.com,40,Other,Hyderabad,Madhya Pradesh,2024-05-27,Bronze,False
USR00267,Frederick Misra,bobalaashi@example.org,54,Male,Pune,Karnataka,2024-09-06,Bronze,False
USR00268,Zayyan Basu,fkorpal@example.net,19,Male,Kolkata,Karnataka,2023-12-16,Gold,False
USR00269,Wahab Shan,charlesdhawan@example.com,40,Male,Bangalore,West Bengal,2024-05-07,Silver,False
USR00270,Girindra Rama,azaan11@example.net,22,Male,Mumbai,Chhattisgarh,2025-01-18,Bronze,True
USR00271,Janya Vora,neelima29@example.org,42,Female,Ahmedabad,Tripura,2024-10-31,Gold,True
USR00272,Guneet Ravi,chameli67@example.net,41,Female,Hyderabad,Jharkhand,2023-12-21,Bronze,True
USR00273,Aashi Patel,lkade@example.com,27,Male,Lucknow,Punjab,2025-03-23,Bronze,True
USR00274,Nihal Keer,yoshitadeo@example.net,35,Female,Pune,Nagaland,2026-02-12,Platinum,False
USR00275,Michael Issac,palladevika@example.net,44,Female,Chennai,Telangana,2025-02-08,Bronze,False
USR00276,Saksham Parmer,azad46@example.com,45,Male,Kolkata,Uttar Pradesh,2025-07-16,Platinum,False
USR00277,Lucky Garg,deeppraneel@example.com,20,Male,Pune,Manipur,2024-03-23,Bronze,True
USR00278,Mahika Shukla,idugar@example.org,31,Female,Chennai,Odisha,2025-06-19,Silver,False
USR00279,Falguni Vyas,bhavya36@example.com,36,Female,Delhi,Kerala,2024-03-26,Bronze,False
USR00280,Urishilla Kalla,mvarma@example.net,65,Female,Bangalore,Rajasthan,2024-10-04,Silver,False
USR00281,Jagvi Gandhi,qkumer@example.net,52,Other,Chennai,Tamil Nadu,2025-04-15,Gold,True
USR00282,Arjun Sunder,sbains@example.com,43,Other,Mumbai,Meghalaya,2026-03-27,Platinum,True
USR00283,Udarsh Tak,pranit27@example.net,47,Male,Hyderabad,Jharkhand,2023-04-08,Platinum,False
USR00284,Sneha Lall,ysalvi@example.org,63,Other,Pune,Kerala,2023-05-07,Gold,True
USR00285,Samesh Krish,bedialexander@example.org,43,Male,Hyderabad,Maharashtra,2024-07-08,Silver,False
USR00286,Udarsh Rama,bhagatrehaan@example.com,62,Female,Delhi,Nagaland,2025-11-02,Platinum,True
USR00287,Netra Chandran,cgill@example.org,33,Female,Lucknow,Uttarakhand,2025-07-22,Platinum,True
USR00288,Gavin Pingle,harrison48@example.org,43,Female,Hyderabad,Goa,2023-08-19,Silver,False
USR00289,Harinakshi Ghose,lpillay@example.org,28,Male,Jaipur,Haryana,2024-07-15,Bronze,True
USR00290,Zaid Chaudhuri,yagneshdevi@example.org,40,Female,Bangalore,Telangana,2024-07-21,Silver,True
USR00291,Hemang Butala,nisha22@example.org,27,Female,Chennai,Nagaland,2024-02-27,Silver,True
USR00292,Yashoda Butala,chahaldipta@example.org,59,Male,Bangalore,Meghalaya,2025-01-24,Platinum,False
USR00293,Shaurya Rao,tanishsahota@example.net,54,Other,Ahmedabad,Karnataka,2025-06-18,Gold,False
USR00294,Bimala Seshadri,eiravatisankaran@example.org,27,Female,Delhi,Assam,2023-04-12,Platinum,False
USR00295,Leela Om,faqidbrahmbhatt@example.net,58,Female,Kolkata,Mizoram,2025-09-05,Bronze,False
USR00296,Sai Chaudry,wardasampath@example.net,50,Male,Kolkata,Chhattisgarh,2025-03-03,Platinum,False
USR00297,Peter Gokhale,vrishtivarty@example.org,20,Male,Hyderabad,Tamil Nadu,2025-05-05,Gold,True
USR00298,Joshua Taneja,rudrabava@example.org,59,Male,Lucknow,Bihar,2025-03-14,Platinum,False
USR00299,Urvashi Vig,mseth@example.com,55,Other,Mumbai,Andhra Pradesh,2023-10-26,Platinum,True
USR00300,Dominic Nair,yuvraj93@example.com,38,Other,Ahmedabad,Uttarakhand,2025-04-04,Silver,True
USR00301,Vamakshi Datta,quincyparikh@example.org,46,Male,Hyderabad,Arunachal Pradesh,2025-09-25,Bronze,True
USR00302,Arjun Chawla,ogarde@example.com,20,Male,Ahmedabad,Mizoram,2024-12-18,Platinum,True
USR00303,Hardik Dora,zashil57@example.org,41,Female,Kolkata,Tamil Nadu,2024-06-18,Platinum,False
USR00304,Ekta Bail,periutkarsh@example.net,39,Other,Lucknow,Andhra Pradesh,2024-04-30,Bronze,False
USR00305,Warhi Bose,avnivig@example.net,22,Female,Delhi,Punjab,2023-12-05,Platinum,False
USR00306,Urishilla Banik,nakshshenoy@example.net,34,Other,Lucknow,Assam,2025-11-04,Silver,False
USR00307,Rachana Thaman,daksha08@example.net,23,Other,Bangalore,Meghalaya,2023-05-05,Gold,False
USR00308,George Bhattacharyya,ansh24@example.com,59,Other,Pune,Nagaland,2024-09-20,Silver,True
USR00309,Sudiksha Chhabra,lokeunni@example.com,37,Other,Pune,Chhattisgarh,2025-01-25,Gold,True
USR00310,Chasmum Mangal,trai@example.net,60,Other,Jaipur,Mizoram,2023-08-27,Bronze,False
USR00311,Sanaya Sekhon,ksrinivasan@example.com,50,Female,Mumbai,Bihar,2024-10-31,Gold,False
USR00312,Ekavir Agate,gokhaleneha@example.org,29,Male,Hyderabad,Arunachal Pradesh,2025-12-30,Platinum,True
USR00313,Divya Korpal,meghanaray@example.net,32,Male,Bangalore,Arunachal Pradesh,2024-07-02,Bronze,False
USR00314,Simon Thaman,dhaliwalonveer@example.org,24,Other,Jaipur,Bihar,2024-01-23,Bronze,False
USR00315,Nathaniel Roy,kashvibumb@example.com,57,Male,Lucknow,Himachal Pradesh,2025-01-20,Platinum,True
USR00316,Akshay Bhatti,yatingarg@example.org,28,Male,Lucknow,Manipur,2023-06-06,Silver,False
USR00317,Aryan Dani,manngaurangi@example.com,20,Female,Hyderabad,Chhattisgarh,2025-08-10,Silver,False
USR00318,Kala Rege,qarinpalan@example.org,57,Female,Ahmedabad,Tamil Nadu,2023-05-19,Silver,True
USR00319,Hritik Karnik,tellavedhika@example.org,37,Female,Chennai,Karnataka,2024-03-05,Gold,False
USR00320,Kevin Cherian,reyansh49@example.org,47,Female,Pune,Andhra Pradesh,2025-03-25,Platinum,True
USR00321,Urvashi Tandon,amani@example.org,30,Other,Bangalore,Uttarakhand,2024-08-29,Gold,True
USR00322,Aryan Issac,ztripathi@example.net,59,Female,Hyderabad,Jharkhand,2026-02-13,Bronze,True
USR00323,Arjun Loke,tkurian@example.org,36,Male,Bangalore,Kerala,2025-11-04,Gold,False
USR00324,Gautami Gulati,dubebrijesh@example.net,50,Male,Pune,Arunachal Pradesh,2025-01-01,Bronze,True
USR00325,Pallavi Dhingra,lokecaleb@example.net,46,Female,Mumbai,Uttarakhand,2026-01-01,Platinum,True
USR00326,Samuel Arora,dutttriveni@example.net,43,Other,Hyderabad,Manipur,2025-02-11,Silver,False
USR00327,Ikshita Pandey,quincy77@example.net,23,Female,Chennai,Bihar,2025-11-26,Bronze,False
USR00328,Rachana Garg,pdeol@example.net,24,Other,Hyderabad,Chhattisgarh,2025-11-02,Silver,True
USR00329,Ikbal Dada,ranveer25@example.net,20,Female,Ahmedabad,Sikkim,2023-11-05,Silver,False
USR00330,Isha Vohra,ridhi73@example.com,46,Other,Mumbai,Himachal Pradesh,2025-08-18,Bronze,True
USR00331,Falak Pillay,darika32@example.com,34,Male,Bangalore,Meghalaya,2025-05-23,Platinum,True
USR00332,Samuel Rout,nshroff@example.org,36,Male,Kolkata,Manipur,2024-01-06,Bronze,True
USR00333,Victor Roy,pavaniagarwal@example.com,33,Female,Lucknow,Uttar Pradesh,2024-10-31,Platinum,True
USR00334,Teerth Mane,cheemaonkar@example.com,25,Female,Lucknow,Goa,2023-05-26,Bronze,True
USR00335,Girish Sachar,aarushsubramanian@example.net,63,Male,Kolkata,Chhattisgarh,2025-05-28,Platinum,True
USR00336,Omisha Kaur,nakshkrishnamurthy@example.org,57,Female,Chennai,Odisha,2025-11-19,Platinum,True
USR00337,Reyansh Acharya,shauryaseth@example.com,60,Other,Delhi,Andhra Pradesh,2025-01-04,Gold,True
USR00338,Vedant Ghose,morevidhi@example.org,51,Other,Jaipur,Goa,2023-07-06,Bronze,False
USR00339,Zashil Basak,farajmahal@example.org,48,Male,Pune,Nagaland,2025-03-25,Gold,False
USR00340,Devansh Lad,warhiloke@example.com,65,Male,Hyderabad,Assam,2024-10-25,Bronze,False
USR00341,Nachiket Salvi,thomaskeer@example.com,33,Other,Delhi,Karnataka,2024-01-09,Gold,True
USR00342,Manya Bhavsar,vupadhyay@example.org,20,Female,Jaipur,Mizoram,2025-05-19,Gold,True
USR00343,Raagini Wason,isaiahyohannan@example.org,61,Female,Ahmedabad,Punjab,2024-03-17,Silver,True
USR00344,Jairaj Aggarwal,robert12@example.org,22,Other,Ahmedabad,Himachal Pradesh,2025-06-09,Bronze,False
USR00345,Gaurangi Nigam,michael94@example.net,30,Male,Chennai,Bihar,2025-09-05,Bronze,False
USR00346,Alexander Borah,uraghavan@example.org,37,Other,Pune,Madhya Pradesh,2024-11-04,Platinum,False
USR00347,Girik Kalla,chadharinakshi@example.com,20,Other,Chennai,Punjab,2025-12-04,Gold,False
USR00348,Chaitanya Bedi,wyatt80@example.net,21,Other,Hyderabad,Uttarakhand,2024-08-11,Gold,True
USR00349,Yashica Sood,vanya02@example.org,41,Female,Pune,Telangana,2024-04-20,Platinum,False
USR00350,Viraj Prashad,prout@example.net,39,Male,Ahmedabad,Chhattisgarh,2025-03-14,Platinum,False
USR00351,Qasim Bhattacharyya,bavarajeshri@example.com,51,Female,Delhi,Uttar Pradesh,2025-02-01,Platinum,True
USR00352,Chaitanya Srinivasan,vivaan50@example.org,45,Other,Bangalore,Andhra Pradesh,2025-07-02,Gold,False
USR00353,Vrinda Tank,mseth@example.net,24,Male,Hyderabad,Karnataka,2024-10-28,Gold,False
USR00354,Pallavi Kade,lakshsrinivas@example.com,46,Other,Pune,West Bengal,2025-07-03,Silver,False
USR00355,Yashoda Shanker,jacksonapte@example.org,40,Female,Mumbai,Madhya Pradesh,2023-08-18,Gold,False
USR00356,Ira Wable,vedhika43@example.com,35,Other,Mumbai,Tamil Nadu,2023-09-20,Bronze,False
USR00357,Hardik Nath,wbatra@example.net,41,Other,Bangalore,Maharashtra,2024-09-18,Bronze,True
USR00358,Viraj Divan,madanbhavani@example.net,56,Other,Ahmedabad,Chhattisgarh,2025-01-06,Bronze,True
USR00359,Yashasvi Mody,hpingle@example.com,22,Male,Hyderabad,West Bengal,2024-10-12,Gold,False
USR00360,Nandini Mani,hnadkarni@example.com,54,Male,Lucknow,Madhya Pradesh,2023-08-12,Silver,False
USR00361,Triya Hans,hayeradvay@example.org,41,Female,Ahmedabad,Gujarat,2025-10-16,Bronze,True
USR00362,Baghyawati Viswanathan,cchaudhary@example.net,51,Female,Pune,Arunachal Pradesh,2026-03-24,Gold,False
USR00363,Ekani Baria,nrattan@example.org,33,Male,Mumbai,Odisha,2024-07-21,Silver,False
USR00364,Tanvi Gopal,gaganreddy@example.com,51,Female,Jaipur,Himachal Pradesh,2026-01-03,Bronze,False
USR00365,Warda Gokhale,dpingle@example.net,34,Other,Ahmedabad,Manipur,2023-05-27,Silver,False
USR00366,Quincy Mittal,yshan@example.net,62,Female,Chennai,Rajasthan,2025-09-23,Bronze,True
USR00367,Urvi Krish,patilfaraj@example.net,22,Female,Bangalore,Chhattisgarh,2024-12-09,Platinum,True
USR00368,Sudiksha Merchant,pahalbhandari@example.org,61,Female,Hyderabad,Odisha,2023-10-12,Bronze,False
USR00369,Qushi Sibal,adwetapandey@example.com,37,Male,Bangalore,Maharashtra,2024-11-16,Gold,True
USR00370,Yuvraj Kale,qasimatwal@example.com,25,Male,Bangalore,Madhya Pradesh,2024-01-12,Silver,False
USR00371,Inaya Kunda,wpandya@example.net,19,Female,Jaipur,Sikkim,2023-05-14,Gold,False
USR00372,Ikshita Sandhu,advaypall@example.org,53,Male,Lucknow,Karnataka,2025-07-07,Bronze,True
USR00373,Ira Pandey,ivenkataraman@example.net,37,Female,Ahmedabad,Uttarakhand,2024-08-20,Platinum,False
USR00374,Ikshita Bava,manbirpandey@example.com,54,Male,Bangalore,Himachal Pradesh,2025-07-17,Gold,True
USR00375,Siya Bhardwaj,ekajakothari@example.org,46,Female,Jaipur,Kerala,2024-12-26,Gold,True
USR00376,Hemani Palla,bkeer@example.net,53,Other,Lucknow,Himachal Pradesh,2025-03-19,Silver,True
USR00377,Anika Talwar,atata@example.net,45,Other,Mumbai,Rajasthan,2023-07-11,Bronze,True
USR00378,Qasim Tripathi,laban58@example.com,37,Male,Bangalore,Uttar Pradesh,2025-06-17,Gold,True
USR00379,Abdul Anand,ijayanarain@example.com,40,Other,Kolkata,Telangana,2024-05-22,Bronze,False
USR00380,Nilima Karan,varmaveer@example.com,30,Other,Jaipur,Tamil Nadu,2025-10-28,Gold,True
USR00381,Umang Pingle,lilade@example.com,58,Female,Lucknow,Karnataka,2024-06-04,Bronze,True
USR00382,Rachita Sastry,gunbiroza@example.org,55,Other,Bangalore,Karnataka,2025-09-22,Silver,False
USR00383,Michael Bose,esodhi@example.net,54,Male,Mumbai,Goa,2026-03-10,Bronze,True
USR00384,Xiti Guha,advaynaidu@example.net,59,Other,Kolkata,Gujarat,2025-04-27,Silver,False
USR00385,Jatin Warrior,biswasvinaya@example.net,57,Other,Mumbai,Sikkim,2023-08-28,Platinum,False
USR00386,Owen Saxena,devikabera@example.com,59,Female,Ahmedabad,Nagaland,2024-12-23,Silver,False
USR00387,Anita Rana,libni29@example.net,37,Female,Delhi,Madhya Pradesh,2024-08-09,Bronze,True
USR00388,Dominic Chopra,vdugar@example.net,46,Female,Ahmedabad,Nagaland,2025-03-01,Platinum,True
USR00389,Nilima Dua,vihaan28@example.com,39,Other,Bangalore,Madhya Pradesh,2025-10-19,Gold,False
USR00390,Kalpit Seth,sanya87@example.com,64,Female,Pune,Uttarakhand,2024-09-24,Silver,False
USR00391,Niharika Nadig,ayushman85@example.org,50,Other,Delhi,Meghalaya,2026-02-27,Gold,True
USR00392,Nakul Morar,zarnaseshadri@example.net,47,Male,Kolkata,Andhra Pradesh,2025-06-05,Platinum,True
USR00393,Wahab Karan,anirudhtrivedi@example.com,27,Male,Mumbai,Madhya Pradesh,2023-05-13,Gold,False
USR00394,Aarna Dugar,zaid04@example.net,57,Female,Chennai,Tripura,2023-08-11,Silver,False
USR00395,Pranit Srinivas,qloyal@example.org,54,Other,Hyderabad,Assam,2023-09-15,Silver,True
USR00396,Shaurya Bahl,odikabaria@example.org,49,Other,Ahmedabad,Sikkim,2024-01-28,Platinum,False
USR00397,Ijaya Tara,adyaupadhyay@example.com,49,Male,Delhi,Gujarat,2024-10-02,Platinum,False
USR00398,Yasti Dutta,sagaryug@example.org,33,Male,Lucknow,Rajasthan,2025-11-03,Gold,True
USR00399,Fitan Misra,avniray@example.com,21,Female,Ahmedabad,Maharashtra,2024-09-01,Platinum,False
USR00400,Odika Gala,lakshmi31@example.org,52,Male,Delhi,Himachal Pradesh,2026-03-04,Platinum,True
USR00401,Yasti More,tpandya@example.com,34,Other,Hyderabad,Madhya Pradesh,2023-06-11,Platinum,False
USR00402,Upma Wagle,goletara@example.net,20,Female,Mumbai,Maharashtra,2024-01-20,Silver,False
USR00403,Naksh Sachdeva,pallavikadakia@example.org,53,Female,Delhi,Madhya Pradesh,2023-06-09,Platinum,False
USR00404,Urvashi Dave,gganesan@example.org,53,Female,Lucknow,Madhya Pradesh,2025-11-30,Bronze,True
USR00405,Yuvraj Walia,usangha@example.com,24,Female,Hyderabad,Tripura,2024-09-08,Gold,False
USR00406,Chandani Luthra,neel14@example.net,27,Male,Lucknow,Telangana,2023-12-03,Platinum,True
USR00407,Mohammed Rajan,yrege@example.net,20,Male,Bangalore,Bihar,2024-03-30,Gold,False
USR00408,Aadi Khalsa,dpadmanabhan@example.org,51,Female,Bangalore,Goa,2024-09-15,Silver,False
USR00409,Vritti Thaman,somjatin@example.org,57,Female,Bangalore,Nagaland,2024-12-24,Platinum,False
USR00410,Jack Borra,ppurohit@example.net,55,Female,Jaipur,Telangana,2023-09-02,Platinum,False
USR00411,Tamanna Gala,liam08@example.net,48,Male,Hyderabad,Manipur,2024-06-27,Gold,True
USR00412,Hardik Nori,orattan@example.org,44,Other,Kolkata,Bihar,2026-03-16,Bronze,False
USR00413,Baghyawati Borah,dugalmugdha@example.com,34,Other,Lucknow,Tamil Nadu,2024-11-08,Silver,True
USR00414,Jeremiah Mutti,mchanda@example.net,55,Female,Bangalore,Uttarakhand,2023-08-24,Platinum,True
USR00415,Jai Mander,tanveer68@example.com,61,Male,Mumbai,Maharashtra,2023-12-24,Bronze,True
USR00416,Chaitanya Handa,xavier92@example.net,19,Female,Hyderabad,Assam,2024-02-02,Platinum,True
USR00417,Varsha Pingle,lankabalendra@example.com,44,Other,Chennai,Assam,2025-05-02,Platinum,False
USR00418,Darpan Nori,avnideshmukh@example.net,65,Other,Mumbai,Assam,2024-04-14,Silver,True
USR00419,Kiaan Bath,patlayauvani@example.net,53,Female,Ahmedabad,Odisha,2024-02-18,Platinum,False
USR00420,Hardik Bava,qgoel@example.com,29,Female,Jaipur,Punjab,2025-11-03,Gold,False
USR00421,Jasmit Doctor,jparikh@example.org,61,Other,Kolkata,Maharashtra,2025-10-24,Platinum,True
USR00422,Urvi Doshi,jtak@example.org,33,Female,Jaipur,Maharashtra,2024-02-06,Gold,True
USR00423,Darsh Bumb,bhasineesha@example.org,37,Female,Chennai,Assam,2025-07-03,Platinum,False
USR00424,Jason Narang,hardikaurora@example.com,48,Female,Jaipur,Odisha,2025-06-01,Gold,False
USR00425,Balhaar Majumdar,railohit@example.net,25,Other,Jaipur,Meghalaya,2025-12-02,Platinum,False
USR00426,Ranbir Tripathi,yoshitachadha@example.com,40,Male,Kolkata,Gujarat,2025-11-10,Bronze,False
USR00427,Vamakshi Singh,mandernetra@example.org,63,Male,Hyderabad,Andhra Pradesh,2024-05-29,Platinum,False
USR00428,Vansha Rau,raiwyatt@example.com,65,Female,Chennai,Andhra Pradesh,2024-07-28,Silver,False
USR00429,Daksh Sehgal,radhakrishnanmugdha@example.org,53,Other,Kolkata,Chhattisgarh,2026-02-04,Silver,True
USR00430,Vanya Chopra,turviseth@example.org,57,Other,Lucknow,Uttarakhand,2025-10-31,Silver,True
USR00431,Jai Kibe,misrafaras@example.org,21,Other,Jaipur,Assam,2025-01-29,Silver,True
USR00432,Waida Ranganathan,manyabajaj@example.net,21,Male,Pune,Sikkim,2026-02-16,Gold,False
USR00433,Ryan Padmanabhan,patlapratyush@example.com,24,Other,Bangalore,Manipur,2023-10-09,Bronze,True
USR00434,Warinder Madan,singhlucky@example.org,44,Other,Ahmedabad,Goa,2023-11-14,Platinum,True
USR00435,Laksh Baral,liamdugar@example.net,36,Female,Kolkata,Telangana,2023-08-29,Bronze,True
USR00436,Yachana Kurian,chanchal78@example.org,59,Other,Chennai,Maharashtra,2024-12-12,Bronze,True
USR00437,Lajita Nagy,aditya12@example.net,44,Male,Mumbai,Uttar Pradesh,2024-04-03,Platinum,False
USR00438,Teerth Narula,kibejairaj@example.com,29,Other,Kolkata,Odisha,2024-10-13,Bronze,True
USR00439,Divya Bahl,lilaswamy@example.net,37,Other,Lucknow,Jharkhand,2023-11-17,Bronze,False
USR00440,Chanchal Minhas,udarshjain@example.org,36,Female,Jaipur,Tripura,2024-07-23,Platinum,True
USR00441,Charita Vohra,khatriaadhya@example.org,50,Female,Kolkata,Nagaland,2025-01-04,Silver,True
USR00442,Joshua Kapadia,odika08@example.net,39,Male,Ahmedabad,Rajasthan,2025-07-19,Gold,True
USR00443,Faras Agarwal,rattakeya@example.org,18,Other,Hyderabad,Jharkhand,2023-06-17,Gold,True
USR00444,Hardik Vasa,ymaharaj@example.org,29,Other,Pune,Tripura,2024-08-20,Platinum,False
USR00445,Niharika Choudhry,birchaman@example.com,23,Female,Delhi,Bihar,2025-03-04,Silver,True
USR00446,Sai Pillai,jvala@example.org,48,Female,Chennai,Karnataka,2023-10-11,Bronze,False
USR00447,Meera Morar,ravihema@example.org,42,Male,Ahmedabad,Madhya Pradesh,2025-03-11,Gold,False
USR00448,Quincy Thakur,asachdev@example.com,37,Other,Lucknow,Uttar Pradesh,2023-08-10,Bronze,False
USR00449,Krisha Shenoy,oakati@example.net,59,Female,Chennai,Bihar,2026-03-10,Bronze,True
USR00450,Rushil Bhagat,kchoudhry@example.com,47,Female,Bangalore,Uttarakhand,2024-04-08,Platinum,False
USR00451,Naksh Sarraf,tvyas@example.org,62,Male,Kolkata,Jharkhand,2024-01-06,Gold,True
USR00452,Chasmum Guha,qgrewal@example.com,32,Male,Ahmedabad,Tripura,2025-05-20,Silver,False
USR00453,Edhitha Radhakrishnan,saranyashica@example.org,65,Other,Hyderabad,Mizoram,2023-10-15,Platinum,False
USR00454,Devansh Sood,tamanna48@example.com,52,Other,Chennai,Madhya Pradesh,2024-11-11,Silver,True
USR00455,Amaira Sampath,tarakdas@example.com,51,Female,Jaipur,Jharkhand,2023-06-04,Gold,True
USR00456,Dayamai Bhasin,anjali57@example.org,54,Male,Mumbai,Sikkim,2024-09-23,Silver,True
USR00457,Balendra Murty,snadig@example.org,28,Female,Jaipur,Jharkhand,2025-11-12,Platinum,True
USR00458,Luke Hans,niharikadar@example.org,61,Male,Lucknow,Jharkhand,2024-01-03,Platinum,True
USR00459,Atharv Choudhry,kundaikbal@example.net,50,Female,Mumbai,Meghalaya,2024-06-27,Platinum,True
USR00460,Ansh Shan,chasmum76@example.net,50,Female,Ahmedabad,Kerala,2025-08-03,Bronze,False
USR00461,Max Rau,dyaldeepa@example.com,61,Female,Mumbai,Mizoram,2023-07-02,Platinum,False
USR00462,Shaurya Merchant,yvenkataraman@example.com,18,Other,Chennai,Goa,2024-10-09,Bronze,True
USR00463,Veda Balay,keeryagnesh@example.com,45,Female,Delhi,Chhattisgarh,2024-05-05,Bronze,True
USR00464,Manbir Pau,quincy21@example.net,48,Male,Kolkata,Chhattisgarh,2025-03-29,Platinum,True
USR00465,Caleb Rastogi,zaitrarajagopal@example.com,26,Other,Pune,Andhra Pradesh,2024-10-06,Gold,False
USR00466,Nathaniel Munshi,ikeer@example.org,46,Female,Pune,Mizoram,2024-07-19,Bronze,True
USR00467,Jonathan Baral,munshiayushman@example.org,59,Female,Delhi,Telangana,2024-06-20,Silver,False
USR00468,Damini Khurana,jchokshi@example.net,51,Male,Chennai,Sikkim,2023-04-21,Bronze,True
USR00469,Zayyan Jain,vverma@example.org,37,Female,Jaipur,Uttar Pradesh,2024-10-08,Platinum,False
